date,dewPoint,day-of-week,30min_index,Total_Area
2015/3/9 0:00,13.47,0,0,255.2954733
2015/3/9 0:15,13.47,0,0,271.2003089
2015/3/9 0:30,13.47,0,1,257.8190444
2015/3/9 0:45,13.47,0,1,232.3098911
2015/3/9 1:00,13.29,0,2,241.6701044
2015/3/9 1:15,13.29,0,2,242.5096911
2015/3/9 1:30,13.29,0,3,224.3914233
2015/3/9 1:45,13.29,0,3,229.2259656
2015/3/9 2:00,12.59,0,4,244.7118589
2015/3/9 2:15,12.59,0,4,224.3945622
2015/3/9 2:30,12.59,0,5,233.8221111
2015/3/9 2:45,12.59,0,5,229.3378078
2015/3/9 3:00,12.54,0,6,235.6062744
2015/3/9 3:15,12.54,0,6,241.1118233
2015/3/9 3:30,12.54,0,7,226.6607089
2015/3/9 3:45,12.54,0,7,221.5890344
2015/3/9 4:00,12.25,0,8,242.5618578
2015/3/9 4:15,12.25,0,8,230.8890167
2015/3/9 4:30,12.25,0,9,241.3772456
2015/3/9 4:45,12.25,0,9,233.0781256
2015/3/9 5:00,12.18,0,10,233.8957856
2015/3/9 5:15,12.18,0,10,231.6307956
2015/3/9 5:30,12.18,0,11,234.0651078
2015/3/9 5:45,12.18,0,11,226.4340122
2015/3/9 6:00,12.25,0,12,219.8731967
2015/3/9 6:15,12.25,0,12,242.8998522
2015/3/9 6:30,12.25,0,13,246.5402322
2015/3/9 6:45,12.25,0,13,262.6936622
2015/3/9 7:00,12.95,0,14,248.5250189
2015/3/9 7:15,12.95,0,14,269.1029922
2015/3/9 7:30,12.95,0,15,249.8945478
2015/3/9 7:45,12.95,0,15,278.4447989
2015/3/9 8:00,16.62,0,16,270.0680422
2015/3/9 8:15,16.62,0,16,279.5786044
2015/3/9 8:30,16.62,0,17,283.0777356
2015/3/9 8:45,16.62,0,17,304.5856122
2015/3/9 9:00,19.27,0,18,306.8334067
2015/3/9 9:15,19.27,0,18,305.8477156
2015/3/9 9:30,19.27,0,19,314.2588433
2015/3/9 9:45,19.27,0,19,281.01116
2015/3/9 10:00,21.96,0,20,284.0750811
2015/3/9 10:15,21.96,0,20,220.9678567
2015/3/9 10:30,21.96,0,21,243.6196678
2015/3/9 10:45,21.96,0,21,250.4361078
2015/3/9 11:00,22.05,0,22,239.9188878
2015/3/9 11:15,22.05,0,22,245.0224144
2015/3/9 11:30,22.05,0,23,263.0702122
2015/3/9 11:45,22.05,0,23,251.4216056
2015/3/9 12:00,21.98,0,24,237.7136144
2015/3/9 12:15,21.98,0,24,228.6790111
2015/3/9 12:30,21.98,0,25,255.7869844
2015/3/9 12:45,21.98,0,25,207.6105244
2015/3/9 13:00,20.46,0,26,223.7616422
2015/3/9 13:15,20.46,0,26,235.3524478
2015/3/9 13:30,20.46,0,27,215.8792722
2015/3/9 13:45,20.46,0,27,213.5633333
2015/3/9 14:00,19.49,0,28,194.3971022
2015/3/9 14:15,19.49,0,28,200.8335222
2015/3/9 14:30,19.49,0,29,201.6361533
2015/3/9 14:45,19.49,0,29,191.1657078
2015/3/9 15:00,18.68,0,30,194.9808267
2015/3/9 15:15,18.68,0,30,194.88618
2015/3/9 15:30,18.68,0,31,187.1563367
2015/3/9 15:45,18.68,0,31,193.2458756
2015/3/9 16:00,18.19,0,32,167.4883256
2015/3/9 16:15,18.19,0,32,172.3121422
2015/3/9 16:30,18.19,0,33,167.6936878
2015/3/9 16:45,18.19,0,33,183.4266233
2015/3/9 17:00,18.05,0,34,162.0052111
2015/3/9 17:15,18.05,0,34,168.2457533
2015/3/9 17:30,18.05,0,35,178.0716344
2015/3/9 17:45,18.05,0,35,182.56094
2015/3/9 18:00,18.1,0,36,186.9992767
2015/3/9 18:15,18.1,0,36,182.77074
2015/3/9 18:30,18.1,0,37,205.6852267
2015/3/9 18:45,18.1,0,37,231.8512278
2015/3/9 19:00,19.51,0,38,211.6234378
2015/3/9 19:15,19.51,0,38,224.9464567
2015/3/9 19:30,19.51,0,39,208.4946311
2015/3/9 19:45,19.51,0,39,212.7583033
2015/3/9 20:00,19.13,0,40,257.8688033
2015/3/9 20:15,19.13,0,40,265.3319411
2015/3/9 20:30,19.13,0,41,258.0749889
2015/3/9 20:45,19.13,0,41,233.6096922
2015/3/9 21:00,18.92,0,42,262.5732856
2015/3/9 21:15,18.92,0,42,239.5794367
2015/3/9 21:30,18.92,0,43,247.7094122
2015/3/9 21:45,18.92,0,43,230.5527211
2015/3/9 22:00,18.58,0,44,227.3783767
2015/3/9 22:15,18.58,0,44,243.8297122
2015/3/9 22:30,18.58,0,45,232.1820356
2015/3/9 22:45,18.58,0,45,252.9210344
2015/3/9 23:00,18.28,0,46,244.92636
2015/3/9 23:15,18.28,0,46,253.8317
2015/3/9 23:30,18.28,0,47,227.1989422
2015/3/9 23:45,18.28,0,47,236.6013411
2015/3/10 0:00,17.85,1,0,235.1208367
2015/3/10 0:15,17.85,1,0,232.9502922
2015/3/10 0:30,17.85,1,1,227.4984933
2015/3/10 0:45,17.85,1,1,210.35751
2015/3/10 1:00,16.89,1,2,212.4515233
2015/3/10 1:15,16.89,1,2,209.3599833
2015/3/10 1:30,16.89,1,3,216.2163
2015/3/10 1:45,16.89,1,3,215.8080989
2015/3/10 2:00,16.5,1,4,217.1927767
2015/3/10 2:15,16.5,1,4,208.8240511
2015/3/10 2:30,16.5,1,5,207.1241311
2015/3/10 2:45,16.5,1,5,228.7672333
2015/3/10 3:00,15.9,1,6,219.91677
2015/3/10 3:15,15.9,1,6,205.39154
2015/3/10 3:30,15.9,1,7,216.9444433
2015/3/10 3:45,15.9,1,7,225.3419722
2015/3/10 4:00,15.37,1,8,219.1981444
2015/3/10 4:15,15.37,1,8,216.20859
2015/3/10 4:30,15.37,1,9,219.0872556
2015/3/10 4:45,15.37,1,9,226.5296944
2015/3/10 5:00,15.21,1,10,219.1629044
2015/3/10 5:15,15.21,1,10,220.8794511
2015/3/10 5:30,15.21,1,11,226.9604489
2015/3/10 5:45,15.21,1,11,234.1469467
2015/3/10 6:00,15.51,1,12,238.0681789
2015/3/10 6:15,15.51,1,12,228.4137844
2015/3/10 6:30,15.51,1,13,249.6050578
2015/3/10 6:45,15.51,1,13,227.7358689
2015/3/10 7:00,16.18,1,14,259.8102122
2015/3/10 7:15,16.18,1,14,266.9076889
2015/3/10 7:30,16.18,1,15,265.9198356
2015/3/10 7:45,16.18,1,15,263.9159022
2015/3/10 8:00,18.92,1,16,251.1673489
2015/3/10 8:15,18.92,1,16,282.8034744
2015/3/10 8:30,18.92,1,17,288.4450511
2015/3/10 8:45,18.92,1,17,285.6169511
2015/3/10 9:00,20.45,1,18,311.60646
2015/3/10 9:15,20.45,1,18,274.0099933
2015/3/10 9:30,20.45,1,19,277.0665856
2015/3/10 9:45,20.45,1,19,273.9437378
2015/3/10 10:00,20.17,1,20,260.9174656
2015/3/10 10:15,20.17,1,20,248.2406167
2015/3/10 10:30,20.17,1,21,254.6488889
2015/3/10 10:45,20.17,1,21,237.87619
2015/3/10 11:00,20.36,1,22,256.99054
2015/3/10 11:15,20.36,1,22,229.2503222
2015/3/10 11:30,20.36,1,23,254.3972367
2015/3/10 11:45,20.36,1,23,208.3738333
2015/3/10 12:00,23.04,1,24,222.7998733
2015/3/10 12:15,23.04,1,24,221.7838244
2015/3/10 12:30,23.04,1,25,244.0314522
2015/3/10 12:45,23.04,1,25,221.3093067
2015/3/10 13:00,24.81,1,26,221.9995278
2015/3/10 13:15,24.81,1,26,210.1397667
2015/3/10 13:30,24.81,1,27,194.5902767
2015/3/10 13:45,24.81,1,27,212.1236911
2015/3/10 14:00,26.29,1,28,196.4450978
2015/3/10 14:15,26.29,1,28,166.8693856
2015/3/10 14:30,26.29,1,29,199.0353078
2015/3/10 14:45,26.29,1,29,178.5906689
2015/3/10 15:00,27.4,1,30,179.6531133
2015/3/10 15:15,27.4,1,30,173.4889233
2015/3/10 15:30,27.4,1,31,180.34909
2015/3/10 15:45,27.4,1,31,167.1640189
2015/3/10 16:00,28.14,1,32,188.0497167
2015/3/10 16:15,28.14,1,32,200.1421178
2015/3/10 16:30,28.14,1,33,213.7419978
2015/3/10 16:45,28.14,1,33,192.8080033
2015/3/10 17:00,29.07,1,34,194.7864567
2015/3/10 17:15,29.07,1,34,211.6432367
2015/3/10 17:30,29.07,1,35,208.85126
2015/3/10 17:45,29.07,1,35,194.7744822
2015/3/10 18:00,30.48,1,36,214.9212556
2015/3/10 18:15,30.48,1,36,216.8971178
2015/3/10 18:30,30.48,1,37,214.1030433
2015/3/10 18:45,30.48,1,37,190.5821567
2015/3/10 19:00,33.4,1,38,217.3596589
2015/3/10 19:15,33.4,1,38,222.2663856
2015/3/10 19:30,33.4,1,39,216.7742378
2015/3/10 19:45,33.4,1,39,218.8450278
2015/3/10 20:00,35.9,1,40,224.5315911
2015/3/10 20:15,35.9,1,40,243.6113722
2015/3/10 20:30,35.9,1,41,210.6485733
2015/3/10 20:45,35.9,1,41,227.9371911
2015/3/10 21:00,37.06,1,42,222.2731967
2015/3/10 21:15,37.06,1,42,184.6232478
2015/3/10 21:30,37.06,1,43,206.9974944
2015/3/10 21:45,37.06,1,43,203.19758
2015/3/10 22:00,37.25,1,44,252.4289589
2015/3/10 22:15,37.25,1,44,223.8692922
2015/3/10 22:30,37.25,1,45,231.3208422
2015/3/10 22:45,37.25,1,45,202.4419744
2015/3/10 23:00,36.42,1,46,189.6643633
2015/3/10 23:15,36.42,1,46,219.1546344
2015/3/10 23:30,36.42,1,47,204.5715656
2015/3/10 23:45,36.42,1,47,227.0572544
2015/3/11 0:00,36.07,2,0,203.7698644
2015/3/11 0:15,36.07,2,0,224.5182356
2015/3/11 0:30,36.07,2,1,217.8541767
2015/3/11 0:45,36.07,2,1,204.1711522
2015/3/11 1:00,35.73,2,2,198.1999911
2015/3/11 1:15,35.73,2,2,199.8275133
2015/3/11 1:30,35.73,2,3,199.3068033
2015/3/11 1:45,35.73,2,3,187.8405256
2015/3/11 2:00,36.09,2,4,188.6118544
2015/3/11 2:15,36.09,2,4,166.4475311
2015/3/11 2:30,36.09,2,5,171.8938522
2015/3/11 2:45,36.09,2,5,160.73776
2015/3/11 3:00,35.56,2,6,166.6078522
2015/3/11 3:15,35.56,2,6,184.1055889
2015/3/11 3:30,35.56,2,7,166.3919956
2015/3/11 3:45,35.56,2,7,186.8983644
2015/3/11 4:00,34.79,2,8,172.0486044
2015/3/11 4:15,34.79,2,8,168.66497
2015/3/11 4:30,34.79,2,9,175.6068267
2015/3/11 4:45,34.79,2,9,181.0969967
2015/3/11 5:00,35.03,2,10,161.4158778
2015/3/11 5:15,35.03,2,10,162.5909089
2015/3/11 5:30,35.03,2,11,163.0231344
2015/3/11 5:45,35.03,2,11,191.4617044
2015/3/11 6:00,34.18,2,12,168.6443456
2015/3/11 6:15,34.18,2,12,167.5659356
2015/3/11 6:30,34.18,2,13,177.6490622
2015/3/11 6:45,34.18,2,13,200.3725878
2015/3/11 7:00,36.16,2,14,171.2704189
2015/3/11 7:15,36.16,2,14,187.5671089
2015/3/11 7:30,36.16,2,15,209.4578956
2015/3/11 7:45,36.16,2,15,209.5155711
2015/3/11 8:00,38.07,2,16,213.22003
2015/3/11 8:15,38.07,2,16,255.3619522
2015/3/11 8:30,38.07,2,17,240.2647278
2015/3/11 8:45,38.07,2,17,236.5419556
2015/3/11 9:00,39.6,2,18,247.30716
2015/3/11 9:15,39.6,2,18,237.8043422
2015/3/11 9:30,39.6,2,19,217.9380589
2015/3/11 9:45,39.6,2,19,213.8608689
2015/3/11 10:00,38.51,2,20,200.1288222
2015/3/11 10:15,38.51,2,20,210.69533
2015/3/11 10:30,38.51,2,21,184.9566678
2015/3/11 10:45,38.51,2,21,195.7372233
2015/3/11 11:00,34.83,2,22,202.8040111
2015/3/11 11:15,34.83,2,22,179.6662889
2015/3/11 11:30,34.83,2,23,182.8856656
2015/3/11 11:45,34.83,2,23,155.8975767
2015/3/11 12:00,32,2,24,153.71642
2015/3/11 12:15,32,2,24,168.9928089
2015/3/11 12:30,32,2,25,155.4612633
2015/3/11 12:45,32,2,25,148.3767267
2015/3/11 13:00,28.57,2,26,168.5302344
2015/3/11 13:15,28.57,2,26,163.0909089
2015/3/11 13:30,28.57,2,27,178.3044678
2015/3/11 13:45,28.57,2,27,168.5105656
2015/3/11 14:00,27.2,2,28,178.5634189
2015/3/11 14:15,27.2,2,28,164.1065489
2015/3/11 14:30,27.2,2,29,143.1448456
2015/3/11 14:45,27.2,2,29,155.2027545
2015/3/11 15:00,25.62,2,30,142.3118944
2015/3/11 15:15,25.62,2,30,149.8949289
2015/3/11 15:30,25.62,2,31,151.00971
2015/3/11 15:45,25.62,2,31,116.2748611
2015/3/11 16:00,24.77,2,32,137.03726
2015/3/11 16:15,24.77,2,32,124.04094
2015/3/11 16:30,24.77,2,33,116.1953989
2015/3/11 16:45,24.77,2,33,152.6941433
2015/3/11 17:00,24.04,2,34,120.0572544
2015/3/11 17:15,24.04,2,34,135.6581489
2015/3/11 17:30,24.04,2,35,137.38975
2015/3/11 17:45,24.04,2,35,155.0713967
2015/3/11 18:00,24.56,2,36,126.6354489
2015/3/11 18:15,24.56,2,36,133.7179022
2015/3/11 18:30,24.56,2,37,143.7573711
2015/3/11 18:45,24.56,2,37,173.6171245
2015/3/11 19:00,25,2,38,180.9396856
2015/3/11 19:15,25,2,38,179.3902944
2015/3/11 19:30,25,2,39,215.5544856
2015/3/11 19:45,25,2,39,234.10026
2015/3/11 20:00,24.97,2,40,210.3738144
2015/3/11 20:15,24.97,2,40,214.72218
2015/3/11 20:30,24.97,2,41,209.7122389
2015/3/11 20:45,24.97,2,41,186.5397178
2015/3/11 21:00,25.12,2,42,205.1266478
2015/3/11 21:15,25.12,2,42,209.7224667
2015/3/11 21:30,25.12,2,43,188.3055411
2015/3/11 21:45,25.12,2,43,172.9501356
2015/3/11 22:00,25.63,2,44,201.23462
2015/3/11 22:15,25.63,2,44,210.5455778
2015/3/11 22:30,25.63,2,45,217.9446333
2015/3/11 22:45,25.63,2,45,205.1755133
2015/3/11 23:00,25.06,2,46,208.9011922
2015/3/11 23:15,25.06,2,46,178.4556556
2015/3/11 23:30,25.06,2,47,218.5168356
2015/3/11 23:45,25.06,2,47,215.2313811
2015/3/12 0:00,24.82,3,0,198.4637644
2015/3/12 0:15,24.82,3,0,213.70816
2015/3/12 0:30,24.82,3,1,199.41189
2015/3/12 0:45,24.82,3,1,208.3902233
2015/3/12 1:00,24.88,3,2,198.74153
2015/3/12 1:15,24.88,3,2,177.6532189
2015/3/12 1:30,24.88,3,3,168.24288
2015/3/12 1:45,24.88,3,3,152.9177967
2015/3/12 2:00,24.82,3,4,173.8441267
2015/3/12 2:15,24.82,3,4,168.1442767
2015/3/12 2:30,24.82,3,5,153.3757256
2015/3/12 2:45,24.82,3,5,187.1943978
2015/3/12 3:00,24.43,3,6,150.9306422
2015/3/12 3:15,24.43,3,6,177.25302
2015/3/12 3:30,24.43,3,7,172.6545222
2015/3/12 3:45,24.43,3,7,159.2938278
2015/3/12 4:00,23.07,3,8,155.3931767
2015/3/12 4:15,23.07,3,8,168.5300767
2015/3/12 4:30,23.07,3,9,161.7564922
2015/3/12 4:45,23.07,3,9,162.0523422
2015/3/12 5:00,20.15,3,10,179.2506978
2015/3/12 5:15,20.15,3,10,175.5931244
2015/3/12 5:30,20.15,3,11,174.5060567
2015/3/12 5:45,20.15,3,11,167.7986656
2015/3/12 6:00,15.05,3,12,184.7529133
2015/3/12 6:15,15.05,3,12,183.43513
2015/3/12 6:30,15.05,3,13,182.9637367
2015/3/12 6:45,15.05,3,13,185.8204044
2015/3/12 7:00,11.87,3,14,181.0594722
2015/3/12 7:15,11.87,3,14,208.8070467
2015/3/12 7:30,11.87,3,15,227.6506489
2015/3/12 7:45,11.87,3,15,236.6965033
2015/3/12 8:00,9.76,3,16,235.0212644
2015/3/12 8:15,9.76,3,16,236.4726167
2015/3/12 8:30,9.76,3,17,262.6917389
2015/3/12 8:45,9.76,3,17,243.7288033
2015/3/12 9:00,10.13,3,18,274.2016456
2015/3/12 9:15,10.13,3,18,236.5366789
2015/3/12 9:30,10.13,3,19,228.61906
2015/3/12 9:45,10.13,3,19,211.4725844
2015/3/12 10:00,9.22,3,20,210.8010233
2015/3/12 10:15,9.22,3,20,228.6783467
2015/3/12 10:30,9.22,3,21,226.4765189
2015/3/12 10:45,9.22,3,21,230.0001933
2015/3/12 11:00,8.21,3,22,238.1911256
2015/3/12 11:15,8.21,3,22,239.5871744
2015/3/12 11:30,8.21,3,23,246.3516156
2015/3/12 11:45,8.21,3,23,216.9521289
2015/3/12 12:00,6.64,3,24,226.6977944
2015/3/12 12:15,6.64,3,24,214.8180256
2015/3/12 12:30,6.64,3,25,207.7150333
2015/3/12 12:45,6.64,3,25,225.5978622
2015/3/12 13:00,5.5,3,26,208.8744011
2015/3/12 13:15,5.5,3,26,212.5311056
2015/3/12 13:30,5.5,3,27,213.4020522
2015/3/12 13:45,5.5,3,27,254.0625056
2015/3/12 14:00,4.35,3,28,236.7655356
2015/3/12 14:15,4.35,3,28,207.6184445
2015/3/12 14:30,4.35,3,29,191.1626322
2015/3/12 14:45,4.35,3,29,192.1711733
2015/3/12 15:00,4.39,3,30,196.5999422
2015/3/12 15:15,4.39,3,30,195.5196544
2015/3/12 15:30,4.39,3,31,185.6320856
2015/3/12 15:45,4.39,3,31,181.4047889
2015/3/12 16:00,3.27,3,32,187.3960256
2015/3/12 16:15,3.27,3,32,190.6153489
2015/3/12 16:30,3.27,3,33,183.4446944
2015/3/12 16:45,3.27,3,33,198.0565289
2015/3/12 17:00,3.51,3,34,184.3760378
2015/3/12 17:15,3.51,3,34,209.0113933
2015/3/12 17:30,3.51,3,35,220.1655967
2015/3/12 17:45,3.51,3,35,204.2007489
2015/3/12 18:00,3.73,3,36,217.9810022
2015/3/12 18:15,3.73,3,36,218.2191489
2015/3/12 18:30,3.73,3,37,209.4526244
2015/3/12 18:45,3.73,3,37,199.39634
2015/3/12 19:00,4.43,3,38,231.7076733
2015/3/12 19:15,4.43,3,38,222.8259278
2015/3/12 19:30,4.43,3,39,226.7303889
2015/3/12 19:45,4.43,3,39,213.1605656
2015/3/12 20:00,4.62,3,40,236.80894
2015/3/12 20:15,4.62,3,40,247.3410367
2015/3/12 20:30,4.62,3,41,249.1418322
2015/3/12 20:45,4.62,3,41,241.3643911
2015/3/12 21:00,4.55,3,42,245.0850833
2015/3/12 21:15,4.55,3,42,231.8840578
2015/3/12 21:30,4.55,3,43,234.6710678
2015/3/12 21:45,4.55,3,43,254.28875
2015/3/12 22:00,3.94,3,44,252.9129256
2015/3/12 22:15,3.94,3,44,255.8374733
2015/3/12 22:30,3.94,3,45,239.8981578
2015/3/12 22:45,3.94,3,45,236.7025544
2015/3/12 23:00,4.81,3,46,251.7768189
2015/3/12 23:15,4.81,3,46,261.8261244
2015/3/12 23:30,4.81,3,47,250.5960789
2015/3/12 23:45,4.81,3,47,247.6234422
2015/3/13 0:00,6.95,4,0,242.0187711
2015/3/13 0:15,6.95,4,0,251.4354311
2015/3/13 0:30,6.95,4,1,255.7214167
2015/3/13 0:45,6.95,4,1,245.1222556
2015/3/13 1:00,6.46,4,2,238.2098756
2015/3/13 1:15,6.46,4,2,241.3105244
2015/3/13 1:30,6.46,4,3,231.4986544
2015/3/13 1:45,6.46,4,3,237.8667622
2015/3/13 2:00,6.4,4,4,237.2263422
2015/3/13 2:15,6.4,4,4,235.45772
2015/3/13 2:30,6.4,4,5,222.3407633
2015/3/13 2:45,6.4,4,5,247.5757322
2015/3/13 3:00,6.08,4,6,225.8759467
2015/3/13 3:15,6.08,4,6,239.77204
2015/3/13 3:30,6.08,4,7,222.3461933
2015/3/13 3:45,6.08,4,7,230.3743467
2015/3/13 4:00,6.63,4,8,242.4780411
2015/3/13 4:15,6.63,4,8,217.8179433
2015/3/13 4:30,6.63,4,9,247.2442333
2015/3/13 4:45,6.63,4,9,232.4287578
2015/3/13 5:00,6.62,4,10,230.4067433
2015/3/13 5:15,6.62,4,10,250.5241167
2015/3/13 5:30,6.62,4,11,229.0546844
2015/3/13 5:45,6.62,4,11,243.3427478
2015/3/13 6:00,6.81,4,12,246.0517989
2015/3/13 6:15,6.81,4,12,243.8115822
2015/3/13 6:30,6.81,4,13,236.4228356
2015/3/13 6:45,6.81,4,13,252.1107122
2015/3/13 7:00,7.52,4,14,251.0888367
2015/3/13 7:15,7.52,4,14,271.9766233
2015/3/13 7:30,7.52,4,15,273.2739433
2015/3/13 7:45,7.52,4,15,278.22349
2015/3/13 8:00,6.99,4,16,275.5421144
2015/3/13 8:15,6.99,4,16,318.0443267
2015/3/13 8:30,6.99,4,17,294.3013867
2015/3/13 8:45,6.99,4,17,310.6327911
2015/3/13 9:00,4.26,4,18,293.6997467
2015/3/13 9:15,4.26,4,18,279.5992067
2015/3/13 9:30,4.26,4,19,276.1548278
2015/3/13 9:45,4.26,4,19,301.4803133
2015/3/13 10:00,3.26,4,20,271.1603433
2015/3/13 10:15,3.26,4,20,271.6575111
2015/3/13 10:30,3.26,4,21,251.3028844
2015/3/13 10:45,3.26,4,21,260.0347678
2015/3/13 11:00,2.95,4,22,251.2023378
2015/3/13 11:15,2.95,4,22,239.6444656
2015/3/13 11:30,2.95,4,23,232.4049867
2015/3/13 11:45,2.95,4,23,241.9982744
2015/3/13 12:00,3.45,4,24,242.8696244
2015/3/13 12:15,3.45,4,24,241.3554067
2015/3/13 12:30,3.45,4,25,274.6532467
2015/3/13 12:45,3.45,4,25,237.8767578
2015/3/13 13:00,3.52,4,26,214.0792433
2015/3/13 13:15,3.52,4,26,231.7603289
2015/3/13 13:30,3.52,4,27,236.3205067
2015/3/13 13:45,3.52,4,27,215.45873
2015/3/13 14:00,4.09,4,28,222.4192922
2015/3/13 14:15,4.09,4,28,196.6445511
2015/3/13 14:30,4.09,4,29,198.75548
2015/3/13 14:45,4.09,4,29,204.7466322
2015/3/13 15:00,7.23,4,30,201.4767433
2015/3/13 15:15,7.23,4,30,185.2607378
2015/3/13 15:30,7.23,4,31,208.6573989
2015/3/13 15:45,7.23,4,31,195.0661378
2015/3/13 16:00,7.24,4,32,187.8439
2015/3/13 16:15,7.24,4,32,212.42227
2015/3/13 16:30,7.24,4,33,185.7084933
2015/3/13 16:45,7.24,4,33,182.2431289
2015/3/13 17:00,8.91,4,34,185.6029689
2015/3/13 17:15,8.91,4,34,202.19476
2015/3/13 17:30,8.91,4,35,216.6677144
2015/3/13 17:45,8.91,4,35,195.4535556
2015/3/13 18:00,10,4,36,221.2764033
2015/3/13 18:15,10,4,36,233.17231
2015/3/13 18:30,10,4,37,217.0379489
2015/3/13 18:45,10,4,37,207.7457578
2015/3/13 19:00,12.68,4,38,235.0008422
2015/3/13 19:15,12.68,4,38,219.5424133
2015/3/13 19:30,12.68,4,39,231.0472233
2015/3/13 19:45,12.68,4,39,231.0839444
2015/3/13 20:00,14.19,4,40,238.30458
2015/3/13 20:15,14.19,4,40,235.6667956
2015/3/13 20:30,14.19,4,41,237.3353678
2015/3/13 20:45,14.19,4,41,230.8509922
2015/3/13 21:00,15.13,4,42,225.0075422
2015/3/13 21:15,15.13,4,42,230.5699344
2015/3/13 21:30,15.13,4,43,226.2608578
2015/3/13 21:45,15.13,4,43,226.7482889
2015/3/13 22:00,16.6,4,44,236.5265433
2015/3/13 22:15,16.6,4,44,219.8300878
2015/3/13 22:30,16.6,4,45,242.5290855
2015/3/13 22:45,16.6,4,45,230.1910078
2015/3/13 23:00,17.8,4,46,209.0155278
2015/3/13 23:15,17.8,4,46,206.14867
2015/3/13 23:30,17.8,4,47,205.3133711
2015/3/13 23:45,17.8,4,47,246.3594533
2015/3/14 0:00,19.11,5,0,246.2368122
2015/3/14 0:15,19.11,5,0,211.6612367
2015/3/14 0:30,19.11,5,1,252.2225111
2015/3/14 0:45,19.11,5,1,223.2385167
2015/3/14 1:00,20.37,5,2,219.5347822
2015/3/14 1:15,20.37,5,2,224.9693178
2015/3/14 1:30,20.37,5,3,208.7438622
2015/3/14 1:45,20.37,5,3,204.0741944
2015/3/14 2:00,21.14,5,4,214.3530889
2015/3/14 2:15,21.14,5,4,196.7881889
2015/3/14 2:30,21.14,5,5,220.5326844
2015/3/14 2:45,21.14,5,5,178.9182467
2015/3/14 3:00,22.17,5,6,202.5666267
2015/3/14 3:15,22.17,5,6,183.3894544
2015/3/14 3:30,22.17,5,7,210.0602678
2015/3/14 3:45,22.17,5,7,183.9099222
2015/3/14 4:00,23.03,5,8,199.1282967
2015/3/14 4:15,23.03,5,8,194.9127767
2015/3/14 4:30,23.03,5,9,211.9005644
2015/3/14 4:45,23.03,5,9,185.0009922
2015/3/14 5:00,24.4,5,10,206.3752133
2015/3/14 5:15,24.4,5,10,190.7416044
2015/3/14 5:30,24.4,5,11,201.4522011
2015/3/14 5:45,24.4,5,11,186.4833544
2015/3/14 6:00,25.84,5,12,192.1889022
2015/3/14 6:15,25.84,5,12,199.7825522
2015/3/14 6:30,25.84,5,13,197.0792878
2015/3/14 6:45,25.84,5,13,192.9373689
2015/3/14 7:00,27.86,5,14,194.0560667
2015/3/14 7:15,27.86,5,14,195.0888256
2015/3/14 7:30,27.86,5,15,220.1296
2015/3/14 7:45,27.86,5,15,190.0235589
2015/3/14 8:00,29.53,5,16,214.7271878
2015/3/14 8:15,29.53,5,16,210.1443856
2015/3/14 8:30,29.53,5,17,232.9628922
2015/3/14 8:45,29.53,5,17,197.7363089
2015/3/14 9:00,30.64,5,18,208.4148567
2015/3/14 9:15,30.64,5,18,223.7313822
2015/3/14 9:30,30.64,5,19,220.1882956
2015/3/14 9:45,30.64,5,19,235.0183011
2015/3/14 10:00,31.68,5,20,265.9984533
2015/3/14 10:15,31.68,5,20,278.3112867
2015/3/14 10:30,31.68,5,21,258.7801411
2015/3/14 10:45,31.68,5,21,243.5761722
2015/3/14 11:00,32.88,5,22,222.6359667
2015/3/14 11:15,32.88,5,22,257.2125678
2015/3/14 11:30,32.88,5,23,226.1012667
2015/3/14 11:45,32.88,5,23,256.3725422
2015/3/14 12:00,34.14,5,24,255.3921444
2015/3/14 12:15,34.14,5,24,238.4608911
2015/3/14 12:30,34.14,5,25,254.7399444
2015/3/14 12:45,34.14,5,25,237.0746389
2015/3/14 13:00,34.16,5,26,234.6022678
2015/3/14 13:15,34.16,5,26,245.6302656
2015/3/14 13:30,34.16,5,27,240.08691
2015/3/14 13:45,34.16,5,27,256.8352022
2015/3/14 14:00,34.27,5,28,246.4835189
2015/3/14 14:15,34.27,5,28,245.7520411
2015/3/14 14:30,34.27,5,29,233.2069456
2015/3/14 14:45,34.27,5,29,210.7799578
2015/3/14 15:00,34.23,5,30,238.2245544
2015/3/14 15:15,34.23,5,30,226.6047422
2015/3/14 15:30,34.23,5,31,249.9397933
2015/3/14 15:45,34.23,5,31,215.6258933
2015/3/14 16:00,33.94,5,32,221.9956967
2015/3/14 16:15,33.94,5,32,219.0904922
2015/3/14 16:30,33.94,5,33,222.4031567
2015/3/14 16:45,33.94,5,33,234.3872422
2015/3/14 17:00,33.78,5,34,238.9189178
2015/3/14 17:15,33.78,5,34,249.4832789
2015/3/14 17:30,33.78,5,35,250.68755
2015/3/14 17:45,33.78,5,35,244.2530678
2015/3/14 18:00,33.11,5,36,252.35774
2015/3/14 18:15,33.11,5,36,247.6405844
2015/3/14 18:30,33.11,5,37,259.9593867
2015/3/14 18:45,33.11,5,37,244.8795167
2015/3/14 19:00,32.92,5,38,243.0776022
2015/3/14 19:15,32.92,5,38,255.2373633
2015/3/14 19:30,32.92,5,39,231.4812211
2015/3/14 19:45,32.92,5,39,236.4987911
2015/3/14 20:00,32.85,5,40,241.5577367
2015/3/14 20:15,32.85,5,40,247.6400611
